ping,20241219T19:11:23,0.008
now,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.0
type,20241219T19:11:23,0.008001
sum,20241219T19:11:23,0.0
