ping,20241219T18:36:12,0.0
now,20241219T18:36:12,0.0
type,20241219T18:36:12,0.008001
type,20241219T18:36:12,0.0
type,20241219T18:36:13,0.0
type,20241219T18:36:13,0.008002
type,20241219T18:36:13,0.0
type,20241219T18:36:13,0.0
type,20241219T18:36:13,0.0
sum,20241219T18:36:13,0.008002
